product_id,name,category,subcategory,brand,price,rating,num_reviews,stock_quantity,description,content
100474,Wholesome Roots Farm-Fresh Popcorn,Groceries & Gourmet,Snacks,Wholesome Roots,13.71,4.3,159,223,Farm-Fresh popcorn carefully crafted for taste and quality.,wholesome roots farm fresh popcorn wholesome roots wholesome roots groceries gourmet groceries gourmet snacks snacks farm fresh popcorn carefully crafted for taste and quality
100475,Marbella Elegant T-Shirt,Fashion,Men's Clothing,Marbella,206.78,4.2,60,232,Elegant t-shirt with a comfortable fit.,marbella elegant t shirt marbella marbella fashion fashion men s clothing men s clothing elegant t shirt with a comfortable fit
100476,Coastline Bohemian Aviator Sunglasses,Fashion,Sunglasses,Coastline,155.62,3.2,56,99,Bohemian aviator sunglasses designed for all seasons.,coastline bohemian aviator sunglasses coastline coastline fashion fashion sunglasses sunglasses bohemian aviator sunglasses designed for all seasons
100477,Trailmark Adjustable Resistance Bands,Sports & Outdoors,Fitness Equipment,Trailmark,108.96,3.5,175,226,Adjustable resistance bands lightweight for easy carrying.,trailmark adjustable resistance bands trailmark trailmark sports outdoors sports outdoors fitness equipment fitness equipment adjustable resistance bands lightweight for easy carrying
100478,BrightMind Fun 3D Puzzle,Toys & Games,Puzzles,BrightMind,77.13,4.1,115,15,Fun 3d puzzle boosts problem-solving skills.,brightmind fun 3d puzzle brightmind brightmind toys games toys games puzzles puzzles fun 3d puzzle boosts problem solving skills
100479,Quillcraft Compact Sketch Pencil Kit,Books & Stationery,Art Supplies,Quillcraft,42.03,4.3,644,349,Compact sketch pencil kit smooth and comfortable to write with.,quillcraft compact sketch pencil kit quillcraft quillcraft books stationery books stationery art supplies art supplies compact sketch pencil kit smooth and comfortable to write with
100480,Alderwood Multi-Purpose Coffee Table,Home & Kitchen,Furniture,Alderwood,225.89,3.9,56,130,Multi-Purpose coffee table built to last for years.,alderwood multi purpose coffee table alderwood alderwood home kitchen home kitchen furniture furniture multi purpose coffee table built to last for years
100481,Greengrove All-Natural Pasta Sauce,Groceries & Gourmet,Condiments,Greengrove,44.24,3.6,141,327,All-Natural pasta sauce great as a snack or ingredient.,greengrove all natural pasta sauce greengrove greengrove groceries gourmet groceries gourmet condiments condiments all natural pasta sauce great as a snack or ingredient
100482,Pixor Ultra HD Laptop,Electronics,Laptops,Pixor,1155.89,3.9,81,358,Ultra HD laptop with voice assistant support.,pixor ultra hd laptop pixor pixor electronics electronics laptops laptops ultra hd laptop with voice assistant support
100483,Boulevard Foldable LED String Lights,Home & Kitchen,Lighting,Boulevard,187.03,4.1,106,146,Foldable led string lights adds a stylish touch to any room.,boulevard foldable led string lights boulevard boulevard home kitchen home kitchen lighting lighting foldable led string lights adds a stylish touch to any room
100484,Clearview Foldable Shelving Unit,Home & Kitchen,Storage,Clearview,72.65,3.9,19,380,Foldable shelving unit adds a stylish touch to any room.,clearview foldable shelving unit clearview clearview home kitchen home kitchen storage storage foldable shelving unit adds a stylish touch to any room
100485,Lettermark Bestselling Storybook Set,Books & Stationery,Children's Books,Lettermark,10.79,4.9,120,211,Bestselling storybook set smooth and comfortable to write with.,lettermark bestselling storybook set lettermark lettermark books stationery books stationery children s books children s books bestselling storybook set smooth and comfortable to write with
100486,Surge Anti-Slip Running Belt,Sports & Outdoors,Running,Surge,95.53,3.2,502,422,Anti-Slip running belt designed for maximum comfort.,surge anti slip running belt surge surge sports outdoors sports outdoors running running anti slip running belt designed for maximum comfort
100487,Quantex Smart 2-in-1 Tablet,Electronics,Tablets,Quantex,1167.36,5.0,150,13,Smart 2-in-1 tablet for professionals.,quantex smart 2 in 1 tablet quantex quantex electronics electronics tablets tablets smart 2 in 1 tablet for professionals
100488,Harvest & Co Gluten-Free Ground Coffee,Groceries & Gourmet,Beverages,Harvest & Co,7.46,3.8,104,141,Gluten-Free ground coffee no artificial preservatives.,harvest co gluten free ground coffee harvest co harvest co groceries gourmet groceries gourmet beverages beverages gluten free ground coffee no artificial preservatives
100489,Nuvox Ultra HD Over-Ear Headset,Electronics,Headphones,Nuvox,1021.85,4.2,125,236,Ultra HD over-ear headset with water resistance.,nuvox ultra hd over ear headset nuvox nuvox electronics electronics headphones headphones ultra hd over ear headset with water resistance
100490,Meridian Space-Saving Frying Pan,Home & Kitchen,Cookware,Meridian,391.87,5.0,168,492,Space-Saving frying pan with a sleek modern finish.,meridian space saving frying pan meridian meridian home kitchen home kitchen cookware cookware space saving frying pan with a sleek modern finish
100491,Clearview Rustic Vase,Home & Kitchen,Decor,Clearview,367.4,4.0,151,312,Rustic vase ideal for small kitchens.,clearview rustic vase clearview clearview home kitchen home kitchen decor decor rustic vase ideal for small kitchens
100492,Alto Modern Bracelet,Fashion,Jewelry,Alto,245.05,4.4,31,304,Modern bracelet perfect for everyday wear.,alto modern bracelet alto alto fashion fashion jewelry jewelry modern bracelet perfect for everyday wear
100493,Novella Co Refillable Picture Book,Books & Stationery,Children's Books,Novella Co,57.03,3.9,189,71,Refillable picture book made from recycled paper.,novella co refillable picture book novella co novella co books stationery books stationery children s books children s books refillable picture book made from recycled paper
100494,Sagepage Refillable Mechanical Pencil,Books & Stationery,Pens & Pencils,Sagepage,15.87,4.5,102,1,Refillable mechanical pencil with a durable cover.,sagepage refillable mechanical pencil sagepage sagepage books stationery books stationery pens pencils pens pencils refillable mechanical pencil with a durable cover
100495,Ironclad Anti-Slip Sleeping Bag,Sports & Outdoors,Camping Gear,Ironclad,465.18,5.0,14,61,Anti-Slip sleeping bag for year-round use.,ironclad anti slip sleeping bag ironclad ironclad sports outdoors sports outdoors camping gear camping gear anti slip sleeping bag for year round use
100496,Joybound Colorful RC Car,Toys & Games,Remote Control,Joybound,130.02,4.3,114,287,Colorful rc car boosts problem-solving skills.,joybound colorful rc car joybound joybound toys games toys games remote control remote control colorful rc car boosts problem solving skills
100497,Aerofy Ultra HD E-Reader,Electronics,Tablets,Aerofy,225.53,3.5,48,262,Ultra HD e-reader with sleek aluminum body.,aerofy ultra hd e reader aerofy aerofy electronics electronics tablets tablets ultra hd e reader with sleek aluminum body
100498,Draper & Co Slim-Fit Scarf,Fashion,Accessories,Draper & Co,187.69,3.4,11,343,Slim-Fit scarf perfect for everyday wear.,draper co slim fit scarf draper co draper co fashion fashion accessories accessories slim fit scarf perfect for everyday wear
100499,Playnest Safe Plush Doll,Toys & Games,Dolls,Playnest,76.82,4.6,125,492,Safe plush doll perfect for indoor or outdoor play.,playnest safe plush doll playnest playnest toys games toys games dolls dolls safe plush doll perfect for indoor or outdoor play
100500,Wholesome Roots Whole Grain Cake Mix,Groceries & Gourmet,Baking Essentials,Wholesome Roots,4.13,4.7,176,300,Whole Grain cake mix rich in flavor.,wholesome roots whole grain cake mix wholesome roots wholesome roots groceries gourmet groceries gourmet baking essentials baking essentials whole grain cake mix rich in flavor
100501,Meridian Durable Bed Sheet Set,Home & Kitchen,Bedding,Meridian,203.79,4.3,87,73,Durable bed sheet set built to last for years.,meridian durable bed sheet set meridian meridian home kitchen home kitchen bedding bedding durable bed sheet set built to last for years
100502,Meridian Ergonomic Storage Bin,Home & Kitchen,Storage,Meridian,91.16,3.9,210,242,Ergonomic storage bin ideal for small kitchens.,meridian ergonomic storage bin meridian meridian home kitchen home kitchen storage storage ergonomic storage bin ideal for small kitchens
100503,Tuscan Grove Durable Office Chair,Home & Kitchen,Furniture,Tuscan Grove,32.32,4.7,45,276,Durable office chair made from high-quality materials.,tuscan grove durable office chair tuscan grove tuscan grove home kitchen home kitchen furniture furniture durable office chair made from high quality materials
100504,Pixor Wireless Game Controller,Electronics,Gaming Accessories,Pixor,205.75,4.8,74,334,Wireless game controller with water resistance.,pixor wireless game controller pixor pixor electronics electronics gaming accessories gaming accessories wireless game controller with water resistance
100505,Altitude Anti-Slip Running Shorts,Sports & Outdoors,Running,Altitude,441.27,4.0,152,70,Anti-Slip running shorts ideal for beginners and pros alike.,altitude anti slip running shorts altitude altitude sports outdoors sports outdoors running running anti slip running shorts ideal for beginners and pros alike
100506,Rosewell Nourishing Hair Trimmer,Beauty & Personal Care,Grooming Tools,Rosewell,21.05,4.2,181,458,Nourishing hair trimmer leaves skin feeling smooth.,rosewell nourishing hair trimmer rosewell rosewell beauty personal care beauty personal care grooming tools grooming tools nourishing hair trimmer leaves skin feeling smooth
100507,Quillcraft Illustrated Self-Help Book,Books & Stationery,Non-Fiction,Quillcraft,28.87,3.9,294,40,Illustrated self-help book perfect for students and professionals.,quillcraft illustrated self help book quillcraft quillcraft books stationery books stationery non fiction non fiction illustrated self help book perfect for students and professionals
100508,Tinker Tots Colorful Fashion Doll,Toys & Games,Dolls,Tinker Tots,97.72,4.4,156,0,Colorful fashion doll a fun gift for kids.,tinker tots colorful fashion doll tinker tots tinker tots toys games toys games dolls dolls colorful fashion doll a fun gift for kids
100509,Homestead Multi-Purpose Cleaning Kit,Home & Kitchen,Cleaning Supplies,Homestead,124.69,3.4,35,105,Multi-Purpose cleaning kit adds a stylish touch to any room.,homestead multi purpose cleaning kit homestead homestead home kitchen home kitchen cleaning supplies cleaning supplies multi purpose cleaning kit adds a stylish touch to any room
100510,Inkwell Hardcover Bullet Journal,Books & Stationery,Notebooks,Inkwell,26.03,4.6,2,401,Hardcover bullet journal with a durable cover.,inkwell hardcover bullet journal inkwell inkwell books stationery books stationery notebooks notebooks hardcover bullet journal with a durable cover
100511,Folio & Fern Bestselling Self-Help Book,Books & Stationery,Non-Fiction,Folio & Fern,19.34,3.9,156,433,Bestselling self-help book compact enough to carry anywhere.,folio fern bestselling self help book folio fern folio fern books stationery books stationery non fiction non fiction bestselling self help book compact enough to carry anywhere
100512,Pure Pantry Small-Batch Oatmeal Pack,Groceries & Gourmet,Breakfast Foods,Pure Pantry,39.55,3.8,4,127,Small-Batch oatmeal pack rich in flavor.,pure pantry small batch oatmeal pack pure pantry pure pantry groceries gourmet groceries gourmet breakfast foods breakfast foods small batch oatmeal pack rich in flavor
100513,Vantro Bohemian Polarized Sunglasses,Fashion,Sunglasses,Vantro,19.53,4.3,194,476,Bohemian polarized sunglasses perfect for everyday wear.,vantro bohemian polarized sunglasses vantro vantro fashion fashion sunglasses sunglasses bohemian polarized sunglasses perfect for everyday wear
100514,Kudos Kids Collectible Fashion Doll,Toys & Games,Dolls,Kudos Kids,112.43,4.4,57,59,Collectible fashion doll easy to assemble.,kudos kids collectible fashion doll kudos kids kudos kids toys games toys games dolls dolls collectible fashion doll easy to assemble
