product_id,name,category,subcategory,brand,price,rating,num_reviews,stock_quantity,description
100794,Meadowlark Nourishing Face Wash,Beauty & Personal Care,Skincare,Meadowlark,29.58,4.5,91,142,Nourishing face wash made with natural ingredients.
100795,Vantro Modern Polarized Sunglasses,Fashion,Sunglasses,Vantro,162.37,4.6,202,92,Modern polarized sunglasses designed for all seasons.
100796,Surge Reinforced Soccer Ball,Sports & Outdoors,Team Sports,Surge,299.73,4.2,67,1,Reinforced soccer ball designed for maximum comfort.
100797,Kindred Handcrafted Wallet,Fashion,Accessories,Kindred,136.64,4.8,107,146,Handcrafted wallet available in multiple colors.
100798,Sunvalley Non-GMO Oatmeal Pack,Groceries & Gourmet,Breakfast Foods,Sunvalley,12.21,4.9,76,165,Non-GMO oatmeal pack rich in flavor.
100799,Everstride All-Terrain Resistance Bands,Sports & Outdoors,Fitness Equipment,Everstride,507.14,4.9,302,262,All-Terrain resistance bands with a reinforced frame.
100800,Aurablend Vegan Cologne,Beauty & Personal Care,Fragrances,Aurablend,27.47,4.0,112,300,Vegan cologne gentle enough for sensitive skin.
100801,Nature's Table Whole Grain Ground Coffee,Groceries & Gourmet,Beverages,Nature's Table,15.87,4.5,333,215,Whole Grain ground coffee great as a snack or ingredient.
100802,Zentro Lightweight Mirrorless Camera,Electronics,Cameras,Zentro,1025.0,3.4,39,57,Lightweight mirrorless camera with water resistance.
100803,Tinker Tots Colorful Kite,Toys & Games,Outdoor Toys,Tinker Tots,109.54,3.4,242,178,Colorful kite encourages creative play.
100804,Tuscan Grove Ergonomic Air Fryer,Home & Kitchen,Kitchen Appliances,Tuscan Grove,349.79,3.6,51,213,Ergonomic air fryer perfect for gifting.
100805,Urban Weave Bohemian Tote Bag,Fashion,Bags,Urban Weave,15.04,4.0,73,272,Bohemian tote bag available in multiple colors.
100806,Nature's Table Gluten-Free Chili Powder,Groceries & Gourmet,Spices & Seasonings,Nature's Table,26.05,4.1,7,227,Gluten-Free chili powder great as a snack or ingredient.
100807,Pure Pantry Artisanal Fruit Juice Pack,Groceries & Gourmet,Beverages,Pure Pantry,13.3,3.5,6,133,Artisanal fruit juice pack made with premium ingredients.
100808,Ivy & Oak Ergonomic Air Fryer,Home & Kitchen,Kitchen Appliances,Ivy & Oak,187.6,4.9,80,6,Ergonomic air fryer ideal for small kitchens.
100809,Whimsy Works Durable Learning Tablet Toy,Toys & Games,Educational Toys,Whimsy Works,102.73,4.2,332,155,Durable learning tablet toy perfect for indoor or outdoor play.
100810,Solstice Slim-Fit Jacket,Fashion,Men's Clothing,Solstice,134.85,4.3,268,461,Slim-Fit jacket with reinforced stitching.
100811,Lumora Eco-Friendly Cleaning Kit,Home & Kitchen,Cleaning Supplies,Lumora,214.19,3.7,48,136,Eco-Friendly cleaning kit ideal for small kitchens.
100812,Clearview Rustic Bookshelf,Home & Kitchen,Furniture,Clearview,151.38,4.3,260,208,Rustic bookshelf with a soft-touch handle.
100813,Alto Modern Earrings,Fashion,Jewelry,Alto,228.03,5.0,116,499,Modern earrings made with sustainable materials.
100814,Solstice Bohemian Boots,Fashion,Footwear,Solstice,185.3,4.0,257,100,Bohemian boots designed for all seasons.
100815,Trailmark All-Terrain Hiking Boots,Sports & Outdoors,Hiking,Trailmark,152.13,4.8,91,403,All-Terrain hiking boots built for outdoor adventures.
100816,Vantro Casual Jeans,Fashion,Men's Clothing,Vantro,25.17,3.8,95,217,Casual jeans with adjustable strap.
100817,Nuvox Noise-Cancelling Smartwatch,Electronics,Smartwatches,Nuvox,1236.38,4.2,139,309,Noise-Cancelling smartwatch for everyday use.
100818,Altitude Compact Basketball,Sports & Outdoors,Team Sports,Altitude,46.18,3.7,539,61,Compact basketball lightweight for easy carrying.
100819,Skyline Smart Smart Speaker,Electronics,Speakers,Skyline,686.54,4.1,22,151,Smart smart speaker with advanced connectivity.
100820,Cassia Long-Lasting Electric Toothbrush,Beauty & Personal Care,Oral Care,Cassia,71.64,3.9,90,437,Long-Lasting electric toothbrush suitable for all skin types.
100821,Solstice Vintage-Style Skirt,Fashion,Women's Clothing,Solstice,242.08,4.5,262,139,Vintage-Style skirt with adjustable strap.
100822,Draper & Co Bohemian Wallet,Fashion,Accessories,Draper & Co,248.75,3.4,86,18,Bohemian wallet perfect for everyday wear.
100823,Paperloom Hardcover Desk Organizer,Books & Stationery,Office Supplies,Paperloom,53.75,4.6,47,215,Hardcover desk organizer perfect for students and professionals.
100824,Lumière Cruelty-Free Hair Conditioner,Beauty & Personal Care,Haircare,Lumière,31.53,4.1,136,459,Cruelty-Free hair conditioner made with natural ingredients.
100825,Golden Fields Freshly Roasted Popcorn,Groceries & Gourmet,Snacks,Golden Fields,11.5,3.7,70,488,Freshly Roasted popcorn great for meal prepping.
100826,Cassia Organic Hair Conditioner,Beauty & Personal Care,Haircare,Cassia,23.96,3.4,8,315,Organic hair conditioner gentle enough for sensitive skin.
100827,Ironclad Breathable Swim Fins,Sports & Outdoors,Swimming,Ironclad,568.88,4.1,87,123,Breathable swim fins with adjustable resistance levels.
100828,Paperloom Handmade Desk Organizer,Books & Stationery,Office Supplies,Paperloom,12.89,3.6,53,66,Handmade desk organizer compact enough to carry anywhere.
100829,Altitude Compact Cycling Gloves,Sports & Outdoors,Cycling,Altitude,220.78,4.1,94,408,Compact cycling gloves with adjustable resistance levels.
100830,Golden Fields Artisanal Oatmeal Pack,Groceries & Gourmet,Breakfast Foods,Golden Fields,21.51,4.5,8,162,Artisanal oatmeal pack packed with nutrients.
100831,Tinker Tots Award-Winning Bubble Machine,Toys & Games,Outdoor Toys,Tinker Tots,142.74,3.9,59,105,Award-Winning bubble machine safe for children ages 3+.
100832,Sagepage Smooth-Writing Weekly Planner,Books & Stationery,Planners,Sagepage,43.83,3.5,94,427,Smooth-Writing weekly planner with a durable cover.
100833,Scriptus Minimalist Fountain Pen,Books & Stationery,Pens & Pencils,Scriptus,32.71,3.7,381,31,Minimalist fountain pen ideal for gifting.
100834,Bloomrise Long-Lasting Body Wash,Beauty & Personal Care,Personal Hygiene,Bloomrise,18.38,4.1,166,368,Long-Lasting body wash dermatologically tested.
100835,Clearview Contemporary Table Lamp,Home & Kitchen,Lighting,Clearview,373.36,4.8,13,156,Contemporary table lamp with a sleek modern finish.
100836,Boulevard Elegant Cooking Pot Set,Home & Kitchen,Cookware,Boulevard,76.25,3.1,8,55,Elegant cooking pot set easy to clean and maintain.
100837,Verdant Fragrance-Free Foundation,Beauty & Personal Care,Makeup,Verdant,75.41,3.6,45,164,Fragrance-Free foundation for daily use.
100838,Surge High-Performance Swim Goggles,Sports & Outdoors,Swimming,Surge,83.66,3.7,130,322,High-Performance swim goggles for intense training sessions.
100839,Lunetta Trendy Chronograph Watch,Fashion,Watches,Lunetta,26.63,4.4,11,229,Trendy chronograph watch featuring a timeless design.
100840,BrightMind Battery-Operated RC Helicopter,Toys & Games,Remote Control,BrightMind,11.83,4.5,1,311,Battery-Operated rc helicopter safe for children ages 3+.
100841,Ridgeline Breathable Cycling Gloves,Sports & Outdoors,Cycling,Ridgeline,545.22,4.2,317,441,Breathable cycling gloves lightweight for easy carrying.
100842,Scriptus Illustrated Desk Organizer,Books & Stationery,Office Supplies,Scriptus,16.93,3.5,268,377,Illustrated desk organizer great for journaling and note-taking.
100843,Coastline Handcrafted Aviator Sunglasses,Fashion,Sunglasses,Coastline,70.99,4.3,123,90,Handcrafted aviator sunglasses for casual or formal occasions.
100844,Verdant Long-Lasting Whitening Kit,Beauty & Personal Care,Oral Care,Verdant,46.24,4.3,546,274,Long-Lasting whitening kit for daily use.
100845,Paperloom Illustrated Picture Book,Books & Stationery,Children's Books,Paperloom,56.9,4.4,190,64,Illustrated picture book great for creative projects.
100846,Clearview Rustic Bed Frame,Home & Kitchen,Furniture,Clearview,337.06,3.9,1,89,Rustic bed frame with a sleek modern finish.
100847,Skyline Compact Laptop,Electronics,Laptops,Skyline,571.19,3.6,25,330,Compact laptop with sleek aluminum body.
100848,Paperloom Refillable Mystery Book,Books & Stationery,Fiction,Paperloom,58.54,4.3,152,3,Refillable mystery book smooth and comfortable to write with.
100849,Greengrove Organic Herbal Tea,Groceries & Gourmet,Beverages,Greengrove,27.9,4.2,91,102,Organic herbal tea no artificial preservatives.
100850,Nature's Table Gluten-Free Oatmeal Pack,Groceries & Gourmet,Breakfast Foods,Nature's Table,10.2,4.7,177,181,Gluten-Free oatmeal pack carefully crafted for taste and quality.
100851,Urban Weave Handcrafted Analog Watch,Fashion,Watches,Urban Weave,112.06,3.9,263,268,Handcrafted analog watch available in multiple colors.
100852,Sagepage Bestselling Daily Planner,Books & Stationery,Planners,Sagepage,49.24,4.2,222,104,Bestselling daily planner great for journaling and note-taking.
100853,Boulevard Multi-Purpose Toaster,Home & Kitchen,Kitchen Appliances,Boulevard,151.4,4.3,245,16,Multi-Purpose toaster perfect for gifting.
100854,Aerofy Ultra HD Smartwatch,Electronics,Smartwatches,Aerofy,189.86,4.8,128,421,Ultra HD smartwatch with voice assistant support.
100855,Tuscan Grove Elegant Toaster,Home & Kitchen,Kitchen Appliances,Tuscan Grove,390.21,4.3,79,73,Elegant toaster adds a stylish touch to any room.
100856,PureGlow Fragrance-Free Mascara,Beauty & Personal Care,Makeup,PureGlow,66.22,3.7,174,220,Fragrance-Free mascara leaves skin feeling smooth.
100857,Pure Pantry Gluten-Free Spice Blend Set,Groceries & Gourmet,Spices & Seasonings,Pure Pantry,11.6,4.4,34,160,Gluten-Free spice blend set made with premium ingredients.
100858,Novella Co Illustrated Bullet Journal,Books & Stationery,Notebooks,Novella Co,48.09,4.5,120,319,Illustrated bullet journal with high-quality binding.
100859,Sunvalley Artisanal Vanilla Extract,Groceries & Gourmet,Baking Essentials,Sunvalley,44.82,3.1,341,203,Artisanal vanilla extract great as a snack or ingredient.
100860,Basecamp Pro Breathable Basketball,Sports & Outdoors,Team Sports,Basecamp Pro,143.8,4.7,36,299,Breathable basketball built for outdoor adventures.
100861,Greengrove Non-GMO Trail Mix,Groceries & Gourmet,Snacks,Greengrove,30.68,4.3,88,346,Non-GMO trail mix great for meal prepping.
100862,Vantro Classic Bracelet,Fashion,Jewelry,Vantro,184.86,4.2,186,373,Classic bracelet available in multiple colors.
100863,Altitude Shock-Absorbing Cycling Gloves,Sports & Outdoors,Cycling,Altitude,31.75,3.4,347,352,Shock-Absorbing cycling gloves for year-round use.
100864,Verdant Anti-Aging Deodorant,Beauty & Personal Care,Personal Hygiene,Verdant,78.67,4.2,232,498,Anti-Aging deodorant paraben-free formula.
100865,PeakForm High-Performance Bike Helmet,Sports & Outdoors,Cycling,PeakForm,381.62,3.9,54,459,High-Performance bike helmet with adjustable resistance levels.
100866,Rootstock All-Natural Popcorn,Groceries & Gourmet,Snacks,Rootstock,19.67,5.0,6,318,All-Natural popcorn perfect for a healthy lifestyle.
100867,Halcyon Wireless Gaming Mouse,Electronics,Gaming Accessories,Halcyon,438.37,3.1,28,310,Wireless gaming mouse for professionals.
100868,Skyline Fast-Charging Earbuds,Electronics,Headphones,Skyline,585.19,5.0,47,376,Fast-Charging earbuds with voice assistant support.
100869,Meridian Ergonomic Cleaning Kit,Home & Kitchen,Cleaning Supplies,Meridian,395.22,4.2,59,389,Ergonomic cleaning kit with a sleek modern finish.
100870,Farmside Whole Grain Herbal Tea,Groceries & Gourmet,Beverages,Farmside,32.49,4.5,26,323,Whole Grain herbal tea great as a snack or ingredient.
100871,Cassia Gentle Mascara,Beauty & Personal Care,Makeup,Cassia,5.69,4.5,70,268,Gentle mascara helps restore natural glow.
100872,Meadowlark Refreshing Shower Gel,Beauty & Personal Care,Bath & Body,Meadowlark,50.23,4.4,393,267,Refreshing shower gel suitable for all skin types.
100873,Whimsy Works Interactive Construction Kit,Toys & Games,Building Sets,Whimsy Works,101.01,3.6,88,261,Interactive construction kit perfect for indoor or outdoor play.
100874,Golden Fields Artisanal Herb Mix,Groceries & Gourmet,Spices & Seasonings,Golden Fields,27.3,4.1,115,1,Artisanal herb mix great as a snack or ingredient.
100875,Marbella Classic Backpack,Fashion,Bags,Marbella,217.7,3.8,127,337,Classic backpack with reinforced stitching.
100876,Sunvalley Gluten-Free Herb Mix,Groceries & Gourmet,Spices & Seasonings,Sunvalley,31.75,3.3,4,457,Gluten-Free herb mix rich in flavor.
100877,Zentro Wireless Smart Speaker,Electronics,Speakers,Zentro,1047.29,3.5,189,240,Wireless smart speaker with long battery life.
100878,Marvelo Fun RC Helicopter,Toys & Games,Remote Control,Marvelo,10.7,3.9,437,128,Fun rc helicopter boosts problem-solving skills.
100879,Aerofy Lightweight Ultrabook,Electronics,Laptops,Aerofy,706.56,3.0,98,346,Lightweight ultrabook with advanced connectivity.
100880,PureGlow Vegan Electric Toothbrush,Beauty & Personal Care,Oral Care,PureGlow,89.96,4.5,178,251,Vegan electric toothbrush free from harsh chemicals.
100881,Basecamp Pro Breathable Yoga Strap,Sports & Outdoors,Yoga,Basecamp Pro,90.98,4.4,117,76,Breathable yoga strap ideal for beginners and pros alike.
100882,Inkwell Hardcover Academic Planner,Books & Stationery,Planners,Inkwell,37.95,3.5,76,215,Hardcover academic planner made from recycled paper.
100883,Scriptus Premium Weekly Planner,Books & Stationery,Planners,Scriptus,41.37,4.2,881,144,Premium weekly planner ideal for gifting.
100884,Marbella Handcrafted Backpack,Fashion,Bags,Marbella,131.82,4.5,0,2,Handcrafted backpack perfect for everyday wear.
100885,Tinker Tots Safe 3D Puzzle,Toys & Games,Puzzles,Tinker Tots,111.76,3.9,95,142,Safe 3d puzzle perfect for indoor or outdoor play.
100886,Urban Weave Handcrafted Hoodie,Fashion,Men's Clothing,Urban Weave,164.97,3.8,151,259,Handcrafted hoodie with a comfortable fit.
100887,Sagepage Bestselling Biography,Books & Stationery,Non-Fiction,Sagepage,46.18,4.5,81,76,Bestselling biography perfect for students and professionals.
100888,Lunetta Classic Wallet,Fashion,Accessories,Lunetta,89.64,4.6,193,56,Classic wallet with adjustable strap.
100889,Golden Fields Freshly Roasted Pasta Sauce,Groceries & Gourmet,Condiments,Golden Fields,38.97,5.0,225,491,Freshly Roasted pasta sauce rich in flavor.
100890,Lettermark Refillable Mystery Book,Books & Stationery,Fiction,Lettermark,38.16,3.3,114,88,Refillable mystery book made from recycled paper.
100891,Sprout & Co Educational RC Drone,Toys & Games,Remote Control,Sprout & Co,15.36,3.5,69,146,Educational rc drone with vibrant colors and designs.
100892,Cassia Cruelty-Free Whitening Kit,Beauty & Personal Care,Oral Care,Cassia,30.37,4.8,152,133,Cruelty-Free whitening kit free from harsh chemicals.
100893,Skyline Smart Ultrabook,Electronics,Laptops,Skyline,588.89,3.6,124,417,Smart ultrabook with touch controls.
100894,Ivy & Oak Ergonomic Skillet,Home & Kitchen,Cookware,Ivy & Oak,14.1,4.6,215,96,Ergonomic skillet with energy-efficient design.
100895,Novara Bluetooth Over-Ear Headset,Electronics,Headphones,Novara,1005.29,4.8,33,374,Bluetooth over-ear headset for everyday use.
100896,Chapter & Verse Recycled History Book,Books & Stationery,Non-Fiction,Chapter & Verse,38.1,4.2,41,253,Recycled history book compact enough to carry anywhere.
100897,Vortix Compact Yoga Strap,Sports & Outdoors,Yoga,Vortix,520.08,3.7,41,481,Compact yoga strap with UV protection.
100898,Nature's Table Organic Organic Oats,Groceries & Gourmet,Organic Foods,Nature's Table,39.3,4.6,35,323,Organic organic oats great as a snack or ingredient.
100899,Voltek Portable Gaming Mouse,Electronics,Gaming Accessories,Voltek,189.71,4.5,38,236,Portable gaming mouse with touch controls.
100900,Marbella Trendy Earrings,Fashion,Jewelry,Marbella,52.25,3.9,392,199,Trendy earrings for casual or formal occasions.
100901,Aerofy Portable 2-in-1 Tablet,Electronics,Tablets,Aerofy,415.58,4.7,8,292,Portable 2-in-1 tablet with sleek aluminum body.
100902,Paperloom Minimalist Sketch Pencil Kit,Books & Stationery,Art Supplies,Paperloom,31.95,3.7,957,118,Minimalist sketch pencil kit compact enough to carry anywhere.
100903,Cassia Hydrating Electric Shaver,Beauty & Personal Care,Grooming Tools,Cassia,11.04,5.0,107,472,Hydrating electric shaver gentle enough for sensitive skin.
100904,Lumora Foldable Office Chair,Home & Kitchen,Furniture,Lumora,386.98,5.0,87,203,Foldable office chair with a sleek modern finish.
100905,Solstice Casual Aviator Sunglasses,Fashion,Sunglasses,Solstice,97.23,3.9,218,209,Casual aviator sunglasses made with sustainable materials.
100906,Joybound Fun Plush Doll,Toys & Games,Dolls,Joybound,72.29,4.1,18,439,Fun plush doll safe for children ages 3+.
100907,Kindred Modern Dress,Fashion,Women's Clothing,Kindred,94.2,4.5,29,340,Modern dress featuring a timeless design.
100908,Tuscan Grove Non-Stick Frying Pan,Home & Kitchen,Cookware,Tuscan Grove,365.16,4.7,85,230,Non-Stick frying pan easy to clean and maintain.
100909,Vantro Modern Jumpsuit,Fashion,Women's Clothing,Vantro,161.08,4.7,155,203,Modern jumpsuit perfect for everyday wear.
100910,Basecamp Pro Reinforced Camping Stove,Sports & Outdoors,Camping Gear,Basecamp Pro,140.07,3.8,118,116,Reinforced camping stove lightweight for easy carrying.
100911,Lumora Rustic Storage Bin,Home & Kitchen,Storage,Lumora,289.23,4.5,140,486,Rustic storage bin perfect for gifting.
100912,Ironclad Breathable Swim Cap,Sports & Outdoors,Swimming,Ironclad,152.12,4.0,11,379,Breathable swim cap with a reinforced frame.
100913,Rosewell Hydrating Hair Trimmer,Beauty & Personal Care,Grooming Tools,Rosewell,5.49,3.2,18,208,Hydrating hair trimmer leaves skin feeling smooth.
